Id,Name,DaysSigned,DaysMissed,Gender,State,Party,Constituency
291,Shri  Kalyan  Singh,14,12,1,Uttar Pradesh,IND,
292,Shri  Brij Bhushan Sharan  Singh,22,4,1,Uttar Pradesh,SP,
293,Shri  Tufani  Saroj,25,1,1,Uttar Pradesh,SP,
294,Shri  Jagdish Singh  Rana,24,2,1,Uttar Pradesh,BSP,Saharanpur
295,Shri  Vijay Bahadur  Singh,22,4,1,Uttar Pradesh,BSP,
296,Dr.  Ram Chandra  Dome,19,7,1,West Bengal,CPIM,
297,Shri  Khagen  Das,21,5,1,Tripura,CPIM,
298,Shri  O. S.  Manian,16,10,1,Tamil Nadu,AIADMK,
299,Shri  R.K. Singh  Patel,22,4,1,Uttar Pradesh,SP,
300,Smt.  Sushila  Saroj,26,0,0,Uttar Pradesh,SP,
301,Smt.  Seema  Upadhyay,23,3,0,Uttar Pradesh,BSP,
302,Smt. Tabassum  Hasan,21,5,0,Uttar Pradesh,BSP,
303,Shri  Prabodh  Panda,23,3,1,West Bengal,CPI,
304,Shri  Bansagopal  Chowdhury,18,8,1,West Bengal,CPIM,
305,Shri  P.  Venugopal,25,1,1,Tamil Nadu,AIADMK,
306,Shri  C.  Rajendran,19,7,1,Haryana,HJC,
306,Shri    Bhajan Lal,15,11,1,Haryana,HJC,
306,Shri  C.  Rajendran,19,7,1,Tamil Nadu,AIADMK,
306,Shri    Bhajan Lal,15,11,1,Tamil Nadu,AIADMK,
307,Shri  Madhu  Koda,21,5,1,Jharkhand,IND,
309,Shri  S.K. Nurul  Islam,14,12,1,West Bengal,AITC,
310,Shri    Ramkishun,26,0,1,Uttar Pradesh,SP,
311,Shri  Rakesh  Sachan,21,5,1,Uttar Pradesh,SP,
312,Smt.  Raj Kumari  Chauhan,25,1,0,Uttar Pradesh,BSP,
313,Smt.  Kaisar  Jahan,20,6,0,Uttar Pradesh,BSP,
314,Shri  P.R.  Natarajan,22,4,1,Tamil Nadu,CPIM,
315,Adv.  A.  Sampath,20,6,1,Kerala,CPIM,
316,Shri  Manohar  Tirkey,14,12,1,West Bengal,RSP,
317,Shri  M.  Anandan,26,0,1,Tamil Nadu,AIADMK,
318,Shri  Dinesh  Trivedi,16,10,1,West Bengal,AITC,
319,Shri  Gobinda Chandra  Naskar,24,2,1,West Bengal,AITC,
